,_id,text,sentiment
14066,64fb73e069e6e4ba894baeaa, Totally!!! Rock onnnn!,positive
14067,64fb73e069e6e4ba894baeab,"Twitter question: should I go to my brothers 1st soccer game of the season? OR, Should I stay warmed up in bed? 2 minutes to reply!!",neutral
14068,64fb73e069e6e4ba894baeac,. Really I look like a boy!!! I need someone to do my hair!,neutral
14069,64fb73e069e6e4ba894baead, Did you know its Star Wars Day today... May the 4th be with you!,neutral
14070,64fb73e069e6e4ba894baeae, It is a drink but they have a trainer brand too.. http://www.office.co.uk/brand/babycham/8 <<have a look,neutral
14071,64fb73e069e6e4ba894baeaf, Aw thank you. I suppose it`s a good thing since it means more tweeting.,positive
14072,64fb73e069e6e4ba894baeb0, www.youtube.com/watch?v=CyJvgnP9-vA sowwwwyy! U girls make me twisted all time,negative
14073,64fb73e069e6e4ba894baeb1,I wish I could go to E3.  Oh well....,neutral
14074,64fb73e069e6e4ba894baeb2,got one because of my babygirl,neutral
14075,64fb73e069e6e4ba894baeb3, Yeah that`s me  I used my initials for my Flickr account!,neutral
14076,64fb73e069e6e4ba894baeb4, PANGE???!!!!! AHAHAHAHAHA. You two could meet up for drinks.,neutral
14077,64fb73e069e6e4ba894baeb5, Absolutely!  When we hit bottom there is only one way to go.,neutral
14078,64fb73e069e6e4ba894baeb6, I would be there... But I live across the country,neutral
14079,64fb73e069e6e4ba894baeb7, yay! you should do it. just think about the animals and it`s not as hard,positive
14080,64fb73e069e6e4ba894baeb8,Baking cakes with my Momma! ),neutral
14081,64fb73e069e6e4ba894baeb9, haha we had balcony seats  not that great. there`s a giant dragon thing that has glowing red eyes and moves its wings!,negative
14082,64fb73e069e6e4ba894baeba, Yeah it sucks i tried to ask a Q 2. But they never answered.  But i loved it when joe hugged nick.,neutral
14083,64fb73e069e6e4ba894baebb, anywhere!!! i don`t mind...as long as i`m superman and there`s good music...all is sweet,positive
14084,64fb73e069e6e4ba894baebc, haha I really don`t but I`m going to this workshop at school next week. Are you going? Plus my car is broken right now,neutral
14085,64fb73e069e6e4ba894baebd,Money Laundering tip 5 - Sell the business or constructed hotel etc and take possession of your now clean money,neutral
14086,64fb73e069e6e4ba894baebe,I`m very sorry for the little disturbance at #SAPInsidetrack in Palo Alto! Just went into a debugging session when lines unmuted,negative
14087,64fb73e069e6e4ba894baebf,wishes  would admit she has a new lovah,neutral
14088,64fb73e069e6e4ba894baec0,"bah, i h8 waking up",negative
14089,64fb73e069e6e4ba894baec1,  you told me u would be there...lol! Hmmmm where were u.....,neutral
14090,64fb73e069e6e4ba894baec2, Don`t we all!,neutral
14091,64fb73e069e6e4ba894baec3,  Hi Jenna. Hope all is well   Just thinking of you and wishing you the best! Lots of love from over here in New York!!!,positive
14092,64fb73e069e6e4ba894baec4," ooh a storm, that`s always welcome news  Happy Mothers Day!",positive
14093,64fb73e069e6e4ba894baec5," wow. have a safe trip back home  and we`re all begging you, please come back to bloomington as soon as you can!",positive
14094,64fb73e069e6e4ba894baec6, But yeah...I`m sad about my 'Ravenclaw' account. I love that account to bits.,neutral
14095,64fb73e069e6e4ba894baec7,looks like my ION-based mini-itx board won`t ship until mid-June now at the earliest,neutral
14096,64fb73e069e6e4ba894baec8,Q: what studio created `Open Season`? should google it or look at the dvd downstairs but feeling lazy,negative
14097,64fb73e069e6e4ba894baec9,so Roman is now on pain killers and some LQ meds. Thanks Jess for agreeing to go get him yogurt before you go out!,neutral
14098,64fb73e069e6e4ba894baeca,Got my hair cut. Great.  stupid gum.,negative
14099,64fb73e069e6e4ba894baecb,Wating to get my hair cut before prom. It sucks people screaming instead of talking.     Probably going to be wating for another hour  ...,negative
14100,64fb73e069e6e4ba894baecc,Love my mommy happy mothers day,positive
14101,64fb73e069e6e4ba894baecd,"despite rain, having a fantastic day",positive
14102,64fb73e069e6e4ba894baece,waiting for the last video to be rendered. while watching episode 11,positive
14103,64fb73e069e6e4ba894baecf,_Rankin  I know! a whole different meat pie back then,neutral
14104,64fb73e069e6e4ba894baed0,Yesterday was the 1 year anniversary of the best day ever! YAY MCR!!!!,positive
14105,64fb73e069e6e4ba894baed1,I am sad today,negative
14106,64fb73e069e6e4ba894baed2,The pool doesnt open til tomorrow!,neutral
14107,64fb73e069e6e4ba894baed3," I`m having elevated error rates... StreamKeys not found, and then connection problems. Server migration isn`t easy, huh  ?",neutral
14108,64fb73e069e6e4ba894baed4,home from school now. watching that `70 show,neutral
14109,64fb73e069e6e4ba894baed5,  thanks hun!! I`m working hard over here...  thanks mama!! I yuhh you!!!,positive
14110,64fb73e069e6e4ba894baed6," Sheesh. No crochet? BAH and humbug. And sleep? Um, I suppose I will someday",negative
14111,64fb73e069e6e4ba894baed7,changed my picture on my profile in friendster,neutral
14112,64fb73e069e6e4ba894baed8, boo...I thought being on the list meant it would be good to go  looks like i`ll have to get a CF adapter for my dslr!,negative
14113,64fb73e069e6e4ba894baed9, unusual for them,neutral
14114,64fb73e069e6e4ba894baeda,So tired and I have work at 5pm  #fb,negative
14115,64fb73e069e6e4ba894baedb,Remind me to get out & take a pic of my blooming clematis before the wind storm tomorrow.,neutral
14116,64fb73e069e6e4ba894baedc, that was so much fun! the banana dessert alone is worth the trip to austin! we`ll be back soon,positive
14117,64fb73e069e6e4ba894baedd, yeah doesn`t that suck!  I am working with a Nano here so i had to take 75% of my music off!  so sad,negative
14118,64fb73e069e6e4ba894baede,i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be & you get emotional,negative
14119,64fb73e069e6e4ba894baedf,Liking the Windows 7 Release Candidate so far... (also liking my new video card and terabyte harddisk  ),positive
14120,64fb73e069e6e4ba894baee0,ofcourse they start fightin aight the party buts its cool theyu held it down now im chillin with my home girl  HAPPY MOTHERS DAY,positive
14121,64fb73e069e6e4ba894baee1,Happy Mother`s Day Mama bear,positive
14122,64fb73e069e6e4ba894baee2,on youtube now!,neutral
14123,64fb73e069e6e4ba894baee3, ah allergies  you must be sleeping walking at work!,neutral
14124,64fb73e069e6e4ba894baee4, awesome! have to take a look at them when i`m home.,positive
14125,64fb73e069e6e4ba894baee5,Just realized I hold a membership in the gym - saw my bank statement,neutral
14126,64fb73e069e6e4ba894baee6,wants Friday to come quick! I want my beauty sleep and shopping...,neutral
14127,64fb73e069e6e4ba894baee7,Exhausted. Thank goodness my race is almost here! All this training is ruining my social life,neutral
14128,64fb73e069e6e4ba894baee8,"the scrubs finale was beautiful, just so so perfect. can`t believe they`re gonna do another season",positive
14129,64fb73e069e6e4ba894baee9,Goin 2 eat some SMACKS 4 breakfast then getting started on my day- catch ya on the flipside- I really wish I cud go mobile-dang Bahrain,positive
14130,64fb73e069e6e4ba894baeea, well she likes it so i call it a SUCCESS,positive
14131,64fb73e069e6e4ba894baeeb,i hate history coursework sooo much,negative
14132,64fb73e069e6e4ba894baeec,says misses my cousins so badly!!!  http://plurk.com/p/x2bha,negative
14133,64fb73e069e6e4ba894baeed,"is on her way to Seattle! Yay for Seattle, boo for Matt leaving.",neutral
14134,64fb73e069e6e4ba894baeee,It`s teacher appreciation week - been out making deliveries to instructors this morning,neutral
14135,64fb73e069e6e4ba894baeef, Oh that can`t be nice,negative
14136,64fb73e069e6e4ba894baef0, dude you didn`t even say bye,negative
14137,64fb73e069e6e4ba894baef1,"Happy Mother`s day! Going to cook something, thank goodness there`s tablespotting",positive
14138,64fb73e069e6e4ba894baef2,It is Gloomy outside. It is making me sad  I miss the sun and its happiness!!,negative
14139,64fb73e069e6e4ba894baef3,brad we should be at Olympic village watching this. Season 1 with a 30 rack adult hood,neutral
14140,64fb73e069e6e4ba894baef4,"Thanks everyone for twittering with me. Still a newbie.. so if you have friends who you would like to invite here, please help a girl out",positive
14141,64fb73e069e6e4ba894baef5,missing bham,negative
14142,64fb73e069e6e4ba894baef6," so wednesday my mom is making a huge special dinner & whatnot to celebrate the new single, just so ya knoww",positive
14143,64fb73e069e6e4ba894baef7,Sick of fighting so it looks like no more burlesque for me,negative
14144,64fb73e069e6e4ba894baef8, Aww...thanks! He`s the best husband ever. He really is. I`m so lucky!  Hope you`re having a wonderful Saturday evening!,positive
14145,64fb73e069e6e4ba894baef9, Your STFU E3 list link is broke,neutral
14146,64fb73e069e6e4ba894baefa," Hey lady, will you be coming to Canada in the fall? I`d love to see you in concert some time! It`ll be my 1st time!",positive
14147,64fb73e069e6e4ba894baefb,I think I`ve finally reached the point in my life where I need a nasal hair trimmer,neutral
14148,64fb73e069e6e4ba894baefc,Okay now that i will not be able to sleep tonight what should we do,neutral
14149,64fb73e069e6e4ba894baefd,Nice and clean now,positive
14150,64fb73e069e6e4ba894baefe, aww :/ kk I need to do a huge shopping trip at joshstore to get you also a joshmobile.. pft.,neutral
14151,64fb73e069e6e4ba894baeff,time for me to go to bed. Am very tired. catch up with you all in a couple of days when I land & recover from flying to Denmark,negative
14152,64fb73e069e6e4ba894baf00,I think I might like Twiterfon better than Tweetie now. Recent upgrades from Twiterfon have been great! None from Tweetie,positive
14153,64fb73e069e6e4ba894baf01, i wish i was there! but i live in holland ): but i`m going to see you in paris,neutral
14154,64fb73e069e6e4ba894baf02, I`ma say you should smudge yourself before I start calling people given the malicious action we pulled the other night,negative
14155,64fb73e069e6e4ba894baf03,lunch in the forrest ... its so baron.  fpu is so dead,neutral
14156,64fb73e069e6e4ba894baf04,http://twitpic.com/4ja4b - me & raj SQUAD UP! ,neutral
14157,64fb73e069e6e4ba894baf05," yes i love manchester orchestra,and sigur ross. all the other bands ive never heard of but ill give them a listen. thanks",positive
14158,64fb73e069e6e4ba894baf06,Back from brunch. Hopefully I lured two more friends here.,neutral
14159,64fb73e069e6e4ba894baf07, because i stopped today :S wish me luck.....  (had to overload first),positive
14160,64fb73e069e6e4ba894baf08, where have you been? LOL,neutral
14161,64fb73e069e6e4ba894baf09," Yeah, I wanted to say this, that there`s a @ yourname section.  A bit tricky way to find your replies, tho.",neutral
14162,64fb73e069e6e4ba894baf0a,No B2G1 for me.  Trying to save cash for next month`s vacation.,neutral
14163,64fb73e069e6e4ba894baf0b," I`m the same, don`t panic. Big topman",neutral
14164,64fb73e069e6e4ba894baf0c, Hi fellow Peruvian,neutral
14165,64fb73e069e6e4ba894baf0d, I`ll take a look tomorrow - definitely want to graph as many tweets as possible!,neutral
14166,64fb73e069e6e4ba894baf0e,It wasn`t a good day ..,negative
14167,64fb73e069e6e4ba894baf0f,I can`t get to bed,neutral
14168,64fb73e069e6e4ba894baf10,catching up on House  season finale monday!,neutral
14169,64fb73e069e6e4ba894baf11,_LeAnn if it makes you feel better im studying on a sat night w/o blackberries,positive
14170,64fb73e069e6e4ba894baf12," Until  brings back our EVERYONE button, you can access the public timeline at http://twitter.com/public_timeline",neutral
14171,64fb73e069e6e4ba894baf13,Yay! I finally made sales at the gallery; Really helps when the artists are there,positive
14172,64fb73e069e6e4ba894baf14,   Hey Honey  Bunny here  big bunny hugs,positive
14173,64fb73e069e6e4ba894baf15," iya, nyokap gue pernah berkata demikian  :-|  and it`s so hard to share what we have",negative
14174,64fb73e069e6e4ba894baf16,"_l unfortunately not.my work ties me down 4 the whole summer.but if there`s a eu-tour this fall,I`ll be there!  I want a rebound",neutral
14175,64fb73e069e6e4ba894baf17,I`m not sure why walking around in barnes and noble comforts me so much. O well now I`m off to work,positive
14176,64fb73e069e6e4ba894baf18, blah blah blah.... just kidding dude  i`ve never had anyone offer up their stem cells before haha!,positive
14177,64fb73e069e6e4ba894baf19,So many wires to sort out,neutral
14178,64fb73e069e6e4ba894baf1a,My head hurts,negative
14179,64fb73e069e6e4ba894baf1b," it is very unlucky  the day wasn`t the same without you! i hope to see you on wednesday though, right? x",negative
14180,64fb73e069e6e4ba894baf1c,i cant believe this woman talked me into getting a different hairstyle...real talk though...i have no clue of what to do with my hair,neutral
14181,64fb73e069e6e4ba894baf1d,HAPPY MOTHER`S DAY to all of the wonderful women out there.  Have a great and relaxful day.,positive
14182,64fb73e069e6e4ba894baf1e, naw idk what ur talkin about,neutral
14183,64fb73e069e6e4ba894baf1f, Aww I feel bad for the lil ****. He look like he know what`s coming,negative
14184,64fb73e069e6e4ba894baf20,I have just been to see the Jonas Brothers 3D movie with   was funny NO ONE else was there  hahah can`t... http://tinyurl.com/magcwo,positive
14185,64fb73e069e6e4ba894baf21,the new T-Mobile advert in Trafalger Square looks like a lot of fun  Except if there was a load of pigeons there too.,neutral
14186,64fb73e069e6e4ba894baf22,good night! im off to sleeep!!!! 5 am  good mornining! xD,positive
14187,64fb73e069e6e4ba894baf23,I want someone to come over so i can take pictures but no one can,negative
14188,64fb73e069e6e4ba894baf24,i really should be in a bad mood. but.,neutral
14189,64fb73e069e6e4ba894baf25,"played a bit pool with my buddies....going to bed now, have to work tomorrow",neutral
14190,64fb73e069e6e4ba894baf26,is  wishing work was done soon  <3,positive
14191,64fb73e069e6e4ba894baf27,already crying and the movie only started like 15mins ago,negative
14192,64fb73e069e6e4ba894baf28,13 hours til i`m on a plane. Ahhh yay,positive
14193,64fb73e069e6e4ba894baf29,Ok... No one was interested in my special.   Now the popcorn is stale! What a waste. I`m going to find a homeless person to give it to ...,negative
14194,64fb73e069e6e4ba894baf2a,How sad is it that your best friend is so selfish and heartless that they exclude you from their life completely...I`m so sad,negative
14195,64fb73e069e6e4ba894baf2b,my twitter has been hacked again,negative
14196,64fb73e069e6e4ba894baf2c,Off to get ready for toms..  gotta go make sure he`s not done anything stupid  ill tweet later.,negative
14197,64fb73e069e6e4ba894baf2d, oh no your sick! I`m feeling kinda sick too  and I`m hating this overcast weather!,negative
14198,64fb73e069e6e4ba894baf2e, why don`t you have that song you gave me that song,neutral
14199,64fb73e069e6e4ba894baf2f,  get well soon!,positive
14200,64fb73e069e6e4ba894baf30,"http://twitpic.com/675u6 - Square B - she is sad because she wasn`t there and now she`s, well, square  (crocheted bee with poly fibe ...",negative
14201,64fb73e069e6e4ba894baf31," thanks  let me know which print from my gallery you would like, and we can work the details out",positive
14202,64fb73e069e6e4ba894baf32," they were lushh wernt they, i managed to keep up to lol aww they were amazing  ****",positive
14203,64fb73e069e6e4ba894baf33,just got home from the City Lights show  yeahhh!,neutral
14204,64fb73e069e6e4ba894baf34, http://twitpic.com/67318 - *sniff* i feel so left out!   *grin*,negative
14205,64fb73e069e6e4ba894baf35,living in ballarat again,neutral
14206,64fb73e069e6e4ba894baf36,"I so want to be a part of Windows Clubhouse, but my WL Spaces blog is random, and not the place where I share Windows stuff",neutral
14207,64fb73e069e6e4ba894baf37,  get back to tokyo man..we miss you.,negative
14208,64fb73e069e6e4ba894baf38,Why are money problems so bad these days,negative
14209,64fb73e069e6e4ba894baf39,aw taxi man is going fast just for meee,positive
14210,64fb73e069e6e4ba894baf3a," Ugh, frustrating. I see a few briefs a week with groups in them, mostly from traditional agencies.",negative
14211,64fb73e069e6e4ba894baf3b, yeah but i missed it 2nite,neutral
14212,64fb73e069e6e4ba894baf3c," Awe man, that sucks. Everyone makes mistakes. I have a feeling that people can forgive you",neutral
14213,64fb73e069e6e4ba894baf3d,  i like yours too   i enjoy your photography. =],positive
14214,64fb73e069e6e4ba894baf3e,Is up so early and proppa shattered and knackered,negative
14215,64fb73e069e6e4ba894baf3f,babysitting for the Paionks  thinking about going to see 'obsessed',neutral
14216,64fb73e069e6e4ba894baf40, Goodnight is not on the trending topics.  lol,neutral
14217,64fb73e069e6e4ba894baf41,disappointed she didn`t win teh glassez.,negative
14218,64fb73e069e6e4ba894baf42, dave why why why can`t this happen when I`m not working and can listen?! :::whining big time:::,neutral
14219,64fb73e069e6e4ba894baf43,I`m up way past my bed time.  gonna catch sum snl.,neutral
14220,64fb73e069e6e4ba894baf44,I`m havin the stupid stomach pain again & again... Today is my outing with SPH frenz & my stomach nvr fails to dissappoint me. Haiz,negative
14221,64fb73e069e6e4ba894baf45, Welcome back to Japan,neutral
14222,64fb73e069e6e4ba894baf46,_zulu or get up on that Michael Jackson ish.  Not a bad look IMO,positive
14223,64fb73e069e6e4ba894baf47,ah my tummy hurts  **** starbucks sugar/chocolate/caffeine,negative
14224,64fb73e069e6e4ba894baf48,_Kill_Boy That would be really great....except im not allowed to talk to boys on the phone  long story...my fault,neutral
14225,64fb73e069e6e4ba894baf49, work outside,neutral
14226,64fb73e069e6e4ba894baf4a,Somebody buy me a plane ticket home!! I miss my girl...,negative
14227,64fb73e069e6e4ba894baf4b,Just finished weeding the flower bed. Why is it the weeds grow so well but legitimate plants hate me?,neutral
14228,64fb73e069e6e4ba894baf4c,only 2 more days of minnie,neutral
14229,64fb73e069e6e4ba894baf4d, nope. Gone.,neutral
14230,64fb73e069e6e4ba894baf4e, hey Jodi.. what`s up??ugg.. im bored.. i just made a sundae.. c u monday.. ( hahaha it rymed...) loll. cu in school,negative
14231,64fb73e069e6e4ba894baf4f," Oh, and Happy Judd Day haha  #juddday",positive
14232,64fb73e069e6e4ba894baf50,got it? good. HAPPY MOTHERS DAY!,positive
14233,64fb73e069e6e4ba894baf51,_mit_glee It is confusing and flippin expensive,negative
14234,64fb73e069e6e4ba894baf52," ahh but sometimes that`s the best kind of day, lazing around doing very little with a cuppa",neutral
14235,64fb73e069e6e4ba894baf53,10 out of 40 done... everyone is going to be home drinking beer starting next week,neutral
14236,64fb73e069e6e4ba894baf54,  'Bandwidth Limit Exceeded' on your website,neutral
14237,64fb73e069e6e4ba894baf55,Beautiful sunshine when I woke up  but litterally 2 minutes later it starts to rain! I must be cursed.,negative
14238,64fb73e069e6e4ba894baf56,Writing some mild and wild articles,neutral
14239,64fb73e069e6e4ba894baf57,The heat is here!!!,neutral
14240,64fb73e069e6e4ba894baf58,is hating the weather. UGH.,negative
14241,64fb73e069e6e4ba894baf59, 72-65 Cavs! The score is and was! LOL,neutral
14242,64fb73e069e6e4ba894baf5a,woah! I Love the new twitter app! So many new things to do. just got finished watching Jon4Lakers video on this and it was good.,positive
14243,64fb73e069e6e4ba894baf5b,_News I should have gone,neutral
14244,64fb73e069e6e4ba894baf5c,a bit worried...,negative
14245,64fb73e069e6e4ba894baf5d,i really needa find more stastics,neutral
14246,64fb73e069e6e4ba894baf5e,i like this Dr. Seuss quote - ï¿½You know you`re in love when you can`t fall asleep because reality is finally better than your dreams.' -,positive
14247,64fb73e069e6e4ba894baf5f," Yes, you make me want to be a better person, think I mentioned it before, will continue to do so. I`m still EVIL tho!",neutral
14248,64fb73e069e6e4ba894baf60, everyone says that,neutral
14249,64fb73e069e6e4ba894baf61, early happy day of birth in case I don`t make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!,neutral
14250,64fb73e069e6e4ba894baf62," Glad to hear you`re okay. Could have really hurt, by the sounds of it. Is the couch okay? lol",neutral
14251,64fb73e069e6e4ba894baf63,"#SanctuarySunday  it`s our mission to make #Sanctuary a trending topic for the day, lots of people on board for it...join in",positive
14252,64fb73e069e6e4ba894baf64,soooo fed up with this,negative
14253,64fb73e069e6e4ba894baf65,Just like the old days  drinkin at the old spot .,neutral
14254,64fb73e069e6e4ba894baf66," gandang mac un ah! for sure, if its out in the market mas mahal pa sya sa macbook pro. ang cool ng concept!",neutral
14255,64fb73e069e6e4ba894baf67,"_beyond I told you people in indiana were batshit. I lived there, after all. I feel like I escaped from that Orwell book everyday...",negative
14256,64fb73e069e6e4ba894baf68,had an amazing night with the girls,positive
14257,64fb73e069e6e4ba894baf69, can`t! need to work on overtime project at lunchtime.    Sorry!,negative
14258,64fb73e069e6e4ba894baf6a,wishes Happy Mother`s Day!,positive
14259,64fb73e069e6e4ba894baf6b,I want a lie in tomorrow! Won`t be getting one though,neutral
14260,64fb73e069e6e4ba894baf6c, Oh you do? I have the ability to teleport,neutral
14261,64fb73e069e6e4ba894baf6d," I managed to find few places where you can combine fun, pleasure and savings but it took some planning though",positive
14262,64fb73e069e6e4ba894baf6e,Such a beautiful day...wish my bike hadn`t been run over by a car - hit and run.   #bikeTO,positive
14263,64fb73e069e6e4ba894baf6f,A VERY HAPPY MOTHER`S DAY TO ALL MOTHERS OUT THERE! Mamma Mia - Abba   ? http://blip.fm/~5z5uw,positive
14264,64fb73e069e6e4ba894baf70,http://snipurl.com/hbp3g  Canalway Cavalcade over in `little venice` near Warwick Avenue - on today too,neutral
14265,64fb73e069e6e4ba894baf71," I read for pure escapism. Don`t make me think, take me away  non-fiction tends not to achieve that, for some strange reason",neutral
14266,64fb73e069e6e4ba894baf72,Screw you guys and your prom pictures,negative
14267,64fb73e069e6e4ba894baf73,So Bored. Firday Evening And Nothing To Do,negative
14268,64fb73e069e6e4ba894baf74,i told myself i wasn`t gonna cry and then one kid that everyone made fun of all year said 'it`s been a good year',neutral
14269,64fb73e069e6e4ba894baf75," Yeah, she`s done it several times. My Dumerils boa did it a few times w/ no prob. Just wonder if my hognose needs bigger food.",neutral
14270,64fb73e069e6e4ba894baf76,Went to bed at 12:20 last night. Woke up around 10:45. Holy ****.  I need to get up EARLIER. Like 8. Wish I could get up at 6 every day.,neutral
14271,64fb73e069e6e4ba894baf77,Headed to see friends new baby. Gave up trip to the lake cause of dance class. Such a good mama.,positive
14272,64fb73e069e6e4ba894baf78,nomatter how much i sleep am still tired  either going to sleep early or late....,negative
14273,64fb73e069e6e4ba894baf79,"Soo embarassed I didn`t see the tweets I`ve been getting from kind followers.    I`ll do better, I promise!!!",neutral
14274,64fb73e069e6e4ba894baf7a, i was sweating 2 but i didnt see u there,neutral
14275,64fb73e069e6e4ba894baf7b, Celebrity sighting: Spongebobs here! #BEA09   LOL! Now I`m even more distraught I missed it,negative
14276,64fb73e069e6e4ba894baf7c,watching the games and making some popcornss!,neutral
14277,64fb73e069e6e4ba894baf7d,"i know i have lots of comments to return but i have been really busy  i`ll get round to it guys, sorry",negative
14278,64fb73e069e6e4ba894baf7e,Admitting that I don`t like action plots and I do like romance plots always makes me feel like I`m setting back the feminist cause.,neutral
14279,64fb73e069e6e4ba894baf7f,"So twitter is a journey now.  well, okay.",neutral
14280,64fb73e069e6e4ba894baf80,Im sure the 5 ppl who came in after me will be seen by a dentist before I will,negative
14281,64fb73e069e6e4ba894baf81,Rain makes for a good study day  almost done!!,positive
14282,64fb73e069e6e4ba894baf82,My dog Roscoe died yestarday and I`m so sad,negative
14283,64fb73e069e6e4ba894baf83, boo  you can come over and we`ll watch telenovelas and braid each others hair.,neutral
14284,64fb73e069e6e4ba894baf84, Ok then  ...I was doing fine..now not so much lol,neutral
14285,64fb73e069e6e4ba894baf85,_thomas if only the drinking game was tonight...I don`t have to work till 5 tomorrow,neutral
14286,64fb73e069e6e4ba894baf86,My dad is trying to force me to learn to drive. I don`t like doing things I`m not good at in public,negative
14287,64fb73e069e6e4ba894baf87, we cant come toniiiite !! arggh i want to tho  have fun for uss. well def see u 2morrow nite tho!,positive
14288,64fb73e069e6e4ba894baf88,"this song called stolen, it soooo amazing!! it by Dashboard Confessional",positive
14289,64fb73e069e6e4ba894baf89, don`t get impatient! for what? you have already sinned: strawberries with milk and sugar,negative
14290,64fb73e069e6e4ba894baf8a,"_skies  but gi is team edward, so i`d watch your back :p",neutral
14291,64fb73e069e6e4ba894baf8b," OMG, POOR Jack.  That happened to  `s dog one time. Hope he gets better soon.",neutral
14292,64fb73e069e6e4ba894baf8c,Hoping I hear something soon about Krystles surgery,positive
14293,64fb73e069e6e4ba894baf8d,pink bubble baths and champs,neutral
14294,64fb73e069e6e4ba894baf8e,im contacting PAWS Philippines so i can find 'tiger' a new owner. im so sad. i love my dog soo much,neutral
14295,64fb73e069e6e4ba894baf8f, mothers day pak...,neutral
14296,64fb73e069e6e4ba894baf90, exactly  Prime Minister doesn`t need take care this issue,neutral
14297,64fb73e069e6e4ba894baf91,also  your caramels are like crack....  just thought you should know.,neutral
14298,64fb73e069e6e4ba894baf92," I went on a Disney Cruise when I was a kid, but the characters were on strike so there weren`t any",neutral
14299,64fb73e069e6e4ba894baf93,"waking now, so lazy and very worry ...",negative
14300,64fb73e069e6e4ba894baf94,_yeah - I know the feeling... Good morning mate!,positive
14301,64fb73e069e6e4ba894baf95,Neville88 am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better,positive
14302,64fb73e069e6e4ba894baf96,i got locked out my carrrr  had to call a lock smith. - $35.00,neutral
14303,64fb73e069e6e4ba894baf97,Goin to bed... Finally. So sleepy! *Happy mothers day!*,positive
14304,64fb73e069e6e4ba894baf98,"Wired mag needs to seriously chill out. I just renewed barely 3 months ago, yet they`ve already sent me 5 renewal letters for next year!",neutral
14305,64fb73e069e6e4ba894baf99,Can`t wait for tomorrow ! It`s finally over ! Bittersweet for sure,neutral
14306,64fb73e069e6e4ba894baf9a,going to see star trek with my babe  im actually excited about this hah,positive
14307,64fb73e069e6e4ba894baf9b,C-News wasn`t as bad as I expected... could have done better... but today we did a great show...,positive
14308,64fb73e069e6e4ba894baf9c, i want magic mountain tix but i dont get ur station out in paso  boo sux for me,negative
14309,64fb73e069e6e4ba894baf9d,http://twitpic.com/67hvr - This picture is from last year freshman year how I miss thos days,negative
14310,64fb73e069e6e4ba894baf9e, lol we should start a group lol the **** sisters,neutral
14311,64fb73e069e6e4ba894baf9f,CoNvErSaTiNg,neutral
14312,64fb73e069e6e4ba894bafa0,just got home from church. The Service was good,positive
14313,64fb73e069e6e4ba894bafa1,What do u see in her that i dont have  ,negative
14314,64fb73e069e6e4ba894bafa2,Geography papers are so boring!  I hate revision!,negative
14315,64fb73e069e6e4ba894bafa3,Ok- I guess it`s time to throw in the towel and head to work,neutral
14316,64fb73e069e6e4ba894bafa4,watching Destrey videos,neutral
14317,64fb73e069e6e4ba894bafa5,Hanging out with Dan from Houston Calls!!,neutral
14318,64fb73e069e6e4ba894bafa6,"K, just finished my last 2 clients for the night. Going home alone  Thats ok I need to be alone, must find inner peace.",negative
14319,64fb73e069e6e4ba894bafa7," sad, but true",neutral
14320,64fb73e069e6e4ba894bafa8,"just got home, talk",neutral
14321,64fb73e069e6e4ba894bafa9,I want some cookies.,neutral
14322,64fb73e069e6e4ba894bafaa,"Still no pic, very sad",negative
14323,64fb73e069e6e4ba894bafab,attempting to count the days till i return to canada...theres alot of them,neutral
14324,64fb73e069e6e4ba894bafac,Off to work I go!,neutral
14325,64fb73e069e6e4ba894bafad," But  is on page 6 at Ms Twitterworld, only 26 votes",neutral
14326,64fb73e069e6e4ba894bafae,"butterfly fly away- miley ray  , oh & happy mothers day <3 love u mami.",positive
14327,64fb73e069e6e4ba894bafaf,14 more days with slow internet,negative
14328,64fb73e069e6e4ba894bafb0,AC getting installed today,neutral
14329,64fb73e069e6e4ba894bafb1,Aww people must be COLOR BLIND  HUH random1,neutral
14330,64fb73e069e6e4ba894bafb2, Hi Sharon Missed you on our x factor last year!!  Come Back!! x,positive
14331,64fb73e069e6e4ba894bafb3, nope.  they are all sleeping cuz they live on the east coast.,neutral
14332,64fb73e069e6e4ba894bafb4,All of you can have fun tweeting all day while im cleaning hair  LOL,positive
14333,64fb73e069e6e4ba894bafb5,The muse has me gripped firmly by the throat. Really enjoying my writing,positive
14334,64fb73e069e6e4ba894bafb6," haha, happened to me a lot of times. Know the feeling. Happy mums day to ur mom too delle",positive
14335,64fb73e069e6e4ba894bafb7,just woke up with a cat in my face  haha,neutral
14336,64fb73e069e6e4ba894bafb8,Still in same queue barely 1 metre from where i last twittered. This is insane. And i paid for this,negative
14337,64fb73e069e6e4ba894bafb9,My door looks naked   It makes my room feel bigger though.,neutral
14338,64fb73e069e6e4ba894bafba,Last night went really well. Got some cracking shots,positive
14339,64fb73e069e6e4ba894bafbb, ow,neutral
14340,64fb73e069e6e4ba894bafbc,i wish i was at the beach already,positive
14341,64fb73e069e6e4ba894bafbd,"I had a new work picture taken today, hated it, it looks too much like me http://bit.ly/PHjUR",negative
